id,head_repo_id,base_repo_id,head_commit_id,base_commit_id,pullreq_id,intra_branch
34106845,86818896,3325454,899524003,897961909,699,0
26211547,68885510,3325454,730820643,730407215,581,0
39251368,97506790,3325454,1007910306,1006923699,765,0
40033524,99393265,3325454,1024449010,1023027812,790,0
40376204,99952805,3325454,1031067773,1030432998,800,0
26231339,68885510,3325454,731217547,731102437,582,0
17600122,40444793,3325454,525197281,519471784,409,0
20877372,37412849,3325454,608942109,606941680,501,0
26237547,68885510,3325454,731332346,731102437,583,0
27741533,68202551,3325454,763866052,763270332,603,0
40344030,99952805,3325454,1030432331,1030431572,799,0
51306169,110558462,3325454,1230997605,1225790931,934,0
59608137,131587002,3325454,1354399217,1351267325,1003,0
39169512,97506790,3325454,1006047639,1005081673,762,0
19780295,52921272,3325454,577645432,577236192,441,0
47070896,111804539,3325454,1157269537,1157269532,886,0
20303727,37412849,3325454,594880484,594863579,466,0
20379555,37412849,3325454,596426685,596224403,471,0
29292890,37412849,3325454,797390387,797348445,617,0
32768908,83660837,3325454,869353002,869352978,677,0
38269047,93783753,3325454,986677639,985455177,741,0
38221387,93783753,3325454,985275124,984808209,740,0
22844525,40444793,3325454,657100735,656690531,528,0
17650445,40444793,3325454,525570055,525472868,411,0
22755179,39858376,3325454,652467261,652467259,525,0
39120382,97506790,3325454,1005060957,1004894677,761,0
25925298,68202551,3325454,724177193,720797511,578,0
27352141,46519874,3325454,755672647,752335546,601,0
39928608,99155134,3325454,1021914779,1021440293,789,0
39305025,97185216,3325454,1009040873,1008587772,769,0
27085882,39858376,3325454,750047568,749789912,597,0
33329636,85135950,3325454,884100886,880255483,687,0
15721895,40444793,3325454,475151989,474497056,366,0
22804191,39858376,3325454,656178941,655778808,527,0
20764383,37412849,3325454,605324152,605324145,495,0
20404319,37412849,3325454,596978297,596903901,476,0
41050556,99155134,3325454,1044159052,1039786860,811,0
20377352,54688731,3325454,596389374,596224403,470,0
20467625,37412849,3325454,598668072,597764909,483,0
20571308,37412849,3325454,600802846,598991107,491,0
48336530,37412849,3325454,1179247200,1178792885,919,0
15593496,39858376,3325454,469345798,469211814,361,0
20406715,37412849,3325454,597012867,597010553,477,0
25256593,66617188,3325454,709282727,708680087,569,0
5068972,12908256,3325454,177459576,177189332,215,0
30468704,37412849,3325454,821022037,811045474,634,0
15436343,39003853,3325454,463405172,463370991,356,0
40572246,100394449,3325454,1034644827,1034553755,803,0
25685725,67667041,3325454,719046662,717700040,576,0
30686796,37412849,3325454,825265495,824594221,639,0
20491735,37412849,3325454,599226191,598991107,485,0
3658711,9651029,3325454,110290883,110290715,185,0
39492871,97506790,3325454,1013302527,1013317118,777,0
20850837,55869670,3325454,607879145,606941680,499,0
33039422,84474448,3325454,878074074,877650378,685,0
39842595,97506790,3325454,1019882589,1018336898,786,0
15675991,40444793,3325454,472875505,471436282,365,0
37178554,93361118,3325454,962037523,961729266,726,0
7373706,13075796,3325454,252528264,251219459,251,0
17610823,40444793,3325454,525259981,519471784,410,0
20330846,37412849,3325454,595462791,595430771,469,0
25032259,66099578,3325454,704543915,703670025,560,0
25146153,37412849,3325454,706922186,704549056,562,0
40584055,97506790,3325454,1034850418,1034791181,804,0
15515849,39003853,3325454,466277032,466219410,359,0
20491762,37412849,3325454,599236381,598991107,486,0
14918909,37412849,3325454,450405073,449500497,347,0
47703526,37412849,3325454,1168327650,1168084743,905,0
31810919,37412849,3325454,850447534,850122278,659,0
32047105,37412849,3325454,855493339,853144584,666,0
22940649,39858376,3325454,659020102,659010192,533,0
49780609,97506790,3325454,1203664227,1202473294,929,0
59624969,131620578,3325454,1354710822,1354689899,1004,0
20773983,41590659,3325454,606131161,605916494,496,0
39290676,97185216,3325454,1008921977,1008587772,768,0
17595154,40444793,3325454,525168289,519471784,408,0
46637663,97506790,3325454,1150434675,1148225507,880,0
31524970,37412849,3325454,843872955,839324931,651,0
27140591,46519874,3325454,751152817,751054878,600,0
13389690,34128431,3325454,414702726,410831658,333,0
36538319,91967614,3325454,948780116,944697964,722,0
15437229,39003853,3325454,463436312,463418641,357,0
22479604,39858376,3325454,647841445,646821198,515,0
14315310,29984408,3325454,436081001,435993070,339,0
41236026,97506790,3325454,1047308640,1047308636,819,0
20570641,37412849,3325454,600802824,598991107,490,0
19986882,53621893,3325454,586471924,586471888,452,0
20306939,37412849,3325454,594941756,594863579,468,0
24944663,65908064,3325454,702690042,699921591,559,0
41551002,97506790,3325454,1053402579,1048323934,823,0
30727300,37412849,3325454,826046187,824594221,640,0
20421404,54697443,3325454,597431995,597078745,479,0
26730529,68202551,3325454,742053857,741629140,587,0
39389192,97506790,3325454,1009623496,1009623486,773,0
38931119,93783753,3325454,1001237142,1000634304,755,0
22937503,39858376,3325454,658962456,658898714,532,0
22576775,39858376,3325454,649985934,649446907,518,0
37897335,93783753,3325454,978136604,975180736,731,0
17733896,40444793,3325454,527006146,525472865,413,0
21277519,56778256,3325454,614995244,614994438,511,0
39909696,97506790,3325454,1021577371,1021440293,788,0
20892334,37412849,3325454,609053499,606941680,502,0
37492409,94091929,3325454,968733473,968205971,728,0
27352249,46519874,3325454,755674366,752335546,602,0
12346211,32265863,3325454,390538717,387438478,323,0
38955915,97185216,3325454,1001738071,1000634304,756,0
39266026,37412849,3325454,1008329392,1006923699,767,0
39607689,93783753,3325454,1015695406,1014703594,781,0
40337570,99952805,3325454,1030331686,1030267361,798,0
39694845,97506790,3325454,1017520720,1016963221,784,0
17344708,46519874,3325454,519085312,517850260,407,0
7700559,13075796,3325454,262705021,262687488,263,0
12465555,32474120,3325454,393299815,393161680,325,0
16849610,45214181,3325454,507913105,507774264,397,0
21027626,39858376,3325454,611712358,611712351,505,0
25197570,39858376,3325454,708126145,707436389,567,0
3734034,9651029,3325454,113156094,113156089,190,0
48232114,37412849,3325454,1176744412,1176744395,915,0
20035893,37412849,3325454,588076193,588076190,456,0
5062513,12908256,3325454,177187568,176639329,214,0
30472220,37412849,3325454,821099126,821064040,635,0
41782250,100490686,3325454,1057977575,1057555404,829,0
4655607,11744471,3325454,157084279,157084223,206,0
29290180,37412849,3325454,797321786,797300912,616,0
47306367,37412849,3325454,1161726512,1161717400,897,0
40156299,93783753,3325454,1026922996,1026669003,792,0
39605934,97506790,3325454,1015642071,1014703594,780,0
21083227,39858376,3325454,612615299,612615296,506,0
39633832,97506790,3325454,1016329350,1016200720,782,0
39181381,97185216,3325454,1006292314,1005081673,764,0
39464355,97506790,3325454,1012743933,1012644210,776,0
46174900,110558462,3325454,1141477818,1140791267,871,0
15979639,42718743,3325454,486832065,486544428,382,0
22626393,39858376,3325454,650367136,650367133,521,0
31678900,37412849,3325454,847537535,839324931,656,0
59591692,131556429,3325454,1354113053,1351267325,1002,0
47060737,68202551,3325454,1157195669,1152466297,885,0
29545424,46519874,3325454,802024449,800661804,622,0
46748452,111804539,3325454,1152308110,1152224763,882,0
29484217,37412849,3325454,800844591,800661804,620,0
20491306,37412849,3325454,599226184,598991107,484,0
34753579,37412849,3325454,910068198,910068196,706,0
25196339,39858376,3325454,708103681,707436389,566,0
47483363,110558462,3325454,1164525712,1164312697,902,0
20163163,37412849,3325454,591736513,591174143,460,0
47402234,40444793,3325454,1163238117,1163141228,899,0
48006360,110558462,3325454,1173281064,1172136605,913,0
20407998,46519874,3325454,597044201,597038436,478,0
15817573,39797268,3486479,478729302,478729290,586,0
27084570,71017601,3486479,750017207,748783797,759,0
5801455,14956202,3486479,204421831,203419916,180,0
17320967,46451266,3486479,518512357,518209330,604,0
49624445,12544221,3486479,1201136098,1198799793,926,0
43622870,106099364,3486479,1093101462,1091027662,881,0
21416773,37405972,3486479,618913473,618913470,674,0
43378711,105431478,3486479,1088350858,1086575654,880,0
52198317,12544221,3486479,1246653799,1230535468,943,0
27130287,71115759,3486479,750951744,750150984,763,0
17928921,31287586,3486479,534401964,533765522,624,0
15914120,39797268,3486479,483579573,481877540,591,0
26092211,40129707,3486479,727934870,726137394,748,0
5719229,12544221,3486479,201957917,201887952,177,0
6089780,12544221,3486479,212580132,211639102,185,0
28564503,74510155,3486479,781663840,780130757,776,0
26609392,69851961,3486479,739410954,737004316,756,0
22028380,12544221,3486479,638450103,636924596,684,0
17863269,37405972,3486479,532141664,531830533,621,0
52535935,12544221,3486479,1253184390,1247525864,950,0
9371707,12544221,3486479,315173112,314877691,404,0
24704232,12544221,3486479,697124042,696414638,719,0
24790392,12544221,3486479,699129204,698168175,729,0
9398303,11665303,3486479,315415507,307073501,387,0
8767594,11665303,3486479,293316406,293135375,273,0
15119523,37405972,3486479,455111774,454572000,542,0
8898870,12544221,3486479,299113031,299113031,301,0
48067071,12544221,3486479,1174450800,1157703009,908,0
40687790,100645571,3486479,1037046146,1027177563,856,0
15271526,37824666,3486479,459181340,458760817,548,0
15487416,15748835,3486479,465184434,464887060,555,0
9369068,12544221,3486479,315148207,315148198,412,0
24708933,15748835,3486479,697253414,697175441,724,0
9011407,11665303,3486479,299487147,300901753,313,0
9415144,11665303,3486479,315081822,315592640,393,0
52826741,12544221,3486479,1258681056,1258363266,957,0
24509072,13467472,3486479,693271998,692802956,711,0
19940295,52580262,3486479,585433930,584528844,655,0
63178056,12544221,3486479,1404670915,1402137326,1009,0
15251467,37824666,3486479,458595488,458578352,545,0
35540432,37405972,3486479,928838485,917360256,836,0
8323844,11665303,3486479,279314405,279314401,288,0
8326173,12544221,3486479,279273751,279273748,280,0
63528208,12544221,3486479,1408925459,1406271865,1012,0
8758983,11665303,3486479,293158953,293150537,260,0
9470982,12544221,3486479,316194140,315269248,426,0
10126114,15748835,3486479,337802181,337322264,455,0
15865275,41855237,3486479,481425759,481161409,589,0
17840486,37405972,3486479,531560863,531560860,620,0
16491815,37405972,3486479,498972178,484966581,595,0
6276898,12544221,3486479,217874130,217855270,194,0
11624170,30976001,3486479,373669577,367326832,510,0
33427633,85333537,3486479,885863010,876636584,820,0
31497633,37405972,3486479,843309236,831999431,798,0
22137276,12544221,3486479,640686716,639524116,692,0
15640866,40235452,3486479,471399863,471066306,570,0
29265318,74277510,3486479,796716286,787271100,781,0
9361884,11665303,3486479,315081823,315081798,394,0
8319816,12544221,3486479,279273753,279273730,281,0
9382155,12544221,3486479,315269251,315269246,425,0
15449137,37405972,3486479,463809344,463299939,552,0
8907217,12544221,3486479,299201054,299201022,287,0
20463309,54898971,3486479,598567376,594286073,663,0
4867818,12278982,3486479,163783558,155577919,153,0
8926904,12544221,3486479,299451446,299451442,298,0
9437838,12544221,3486479,315844179,315844170,429,0
5227506,12544221,3486479,184330587,173371228,165,0
20579788,52580262,3486479,600867710,598568650,665,0
42445826,71115759,3486479,1071251791,1071170880,875,0
24739644,12544221,3486479,698118234,697895721,727,0
24266798,12544221,3486479,688042803,678219424,702,0
24711817,15748835,3486479,697328450,697290640,726,0
8765853,12544221,3486479,293286493,293286465,269,0
4926380,12544221,3486479,170750239,170750048,155,0
14944594,37462318,3486479,451070823,450357100,538,0
15199553,38109452,3486479,457086001,455496006,543,0
45409169,12544221,3486479,1126944717,1124758247,893,0
11121066,29991480,3486479,361458286,356219971,500,0
37814437,94805532,3486479,976025828,960817990,843,0
45633705,12544221,3486479,1131412477,1124758247,896,0
45894417,110256029,3486479,1136589594,1135427935,901,0
13279050,33943601,3486479,412220105,411906481,525,0
21555713,37405972,3486479,626246727,619431823,677,0
16786344,39797268,3486479,506321804,500762361,596,0
43683345,106099364,3486479,1094208403,1091027662,882,0
13283843,33943601,3486479,412316880,412240747,526,0
5612924,12544221,3486479,197300604,194184324,171,0
57501711,128361982,3486479,1323859169,1323350389,980,0
13304895,33943601,3486479,412749691,412240747,527,0
22047903,37405972,3486479,638877546,638654447,686,0
51793807,120131909,3486479,1236564075,1230535468,940,0
8899128,12544221,3486479,299115792,299115787,299,0
8956967,11665303,3486479,299826572,299826568,306,0
60867621,69555543,3486479,1372733864,1365075454,1002,0
8922886,11665303,3486479,299409735,299409693,296,0
15054700,37405972,3486479,453435944,451130752,539,0
62638235,135863675,3486479,1396985707,1396976527,1006,0
24708794,12544221,3486479,697248629,697175441,723,0
20260046,54411435,3486479,594006616,586338524,661,0
20646620,37405972,3486479,602432399,601421995,666,0
24281234,37405972,3486479,688353613,688058494,704,0
9431591,11665303,3486479,315771705,315771701,409,0
4924548,12544221,3486479,170750227,170750048,156,0
9461800,12544221,3486479,316090905,316090899,421,0
5418683,12650051,3486479,185622513,185622511,168,0
52535931,12544221,3486479,1253184303,1247525864,949,0
40940009,101088979,3486479,1041816410,1037199465,858,0
9450215,12544221,3486479,315973610,315973595,439,0
15318653,37405972,3486479,460303004,459468588,551,0
9011404,11665303,3486479,299487147,299487130,314,0
25866359,68065538,3486479,722895290,716514704,746,0
19945647,52580262,3486479,585525015,585525013,656,0
15601250,39965687,3486479,469756420,465196286,565,0
8758125,12544221,3486479,293150558,293150537,267,0
18414176,31287586,3486479,546340966,543173201,632,0
8859127,11665303,3486479,294657013,293135375,274,0
14700158,36917218,3486479,444160526,438624483,535,0
8939136,11665303,3486479,299605471,299605470,315,0
15291744,15748835,3486479,459712709,459468588,550,0
9443612,12544221,3486479,315907998,315907978,406,0
3838273,10063061,3486479,120322635,118009929,129,0
52824335,12544221,3486479,1258647034,1258363266,956,0
13833146,35002703,3486479,424992288,416507162,531,0
5242133,13467472,3486479,184434929,184434876,166,0
27144429,71115759,3486479,751238079,751036223,766,0
23259263,61856294,3486479,665815162,654160420,697,0
16803330,39797268,3486479,506830534,506542476,597,0
21431396,37405972,3486479,619172666,619172659,676,0
27133103,71115759,3486479,751009647,750973527,764,0
43807839,106420652,3486479,1096435170,1094268574,883,0
26092717,40129707,3486479,727951180,726137394,749,0
5885716,12544221,3486479,205308836,204557069,182,0
52198645,12544221,3486479,1246658126,1230535468,944,0
8066568,12544221,3486479,272514884,272514878,234,0
15703419,10866709,3486479,473404794,472639500,574,0
21946701,12544221,3486479,636356429,633240094,680,0
57141101,12544221,3486479,1321735600,1316884710,977,0
60245755,132497522,3486479,1363821689,1360760751,1000,0
11183996,30101050,3486479,362921747,361809611,501,0
6276023,12544221,3486479,217840763,217315855,193,0
5818370,12544221,3486479,170750049,169220757,154,0
27278147,71115759,3486479,754112443,751036223,768,0
22069041,12544221,3486479,639277300,639033957,689,0
11217393,30161749,3486479,363693637,362927353,502,0
8757319,12544221,3486479,293140120,293140118,266,0
9010519,11665303,3486479,300888119,299826568,311,0
4924664,12544221,3486479,170766672,170750048,157,0
29520959,71115759,3486479,801488583,800766041,787,0
24706089,12544221,3486479,697176718,697175441,721,0
42299489,71115759,3486479,1068213589,1068137826,870,0
8959079,12544221,3486479,299859390,299113031,303,0
8824720,12544221,3486479,294321047,293150537,264,0
9461896,12544221,3486479,316091819,316090899,422,0
15461673,37405972,3486479,464242516,463813012,553,0
9331734,11665303,3486479,314764062,314756654,363,0
4174995,10866709,3486479,138488951,137576896,142,0
15568580,39797268,3486479,468338818,465196286,559,0
24740726,12544221,3486479,698157285,697895721,728,0
36627519,37405972,3486479,950792927,948271395,839,0
15278322,37405972,3486479,459352676,458760817,549,0
8854728,11665303,3486479,294619694,279101256,277,0
25245678,66599216,3486479,709135863,707020115,740,0
9232028,12544221,3486479,308277163,308276990,325,0
5518751,12544221,3486479,186300078,186300072,170,0
9442018,12544221,3486479,315889436,314877691,403,0
14915881,37405972,3486479,450307447,445533996,537,0
24662874,12544221,3486479,696257782,695656682,718,0
45070373,52580262,3486479,1120706911,1104107434,888,0
15708259,37405972,3486479,473728420,472639500,577,0
5719245,14692822,3486479,201958271,201887952,178,0
11351500,14284956,3486479,367311028,366969835,507,0
11304754,30101050,3486479,366083135,364772487,504,0
6083520,15748835,3486479,212418272,211639102,184,0
52198854,12544221,3486479,1246660488,1230535468,945,0
43258157,105431478,3486479,1086109561,1081823244,879,0
21003820,15748835,3486479,611212161,601421995,670,0
33785157,37405972,3486479,892942510,892289253,824,0
37983180,94805532,3486479,979997848,960817990,844,0
13262701,33919199,3486479,411905140,395279508,524,0
6282510,12544221,3486479,218062409,217875291,197,0
6122338,12544221,3486479,213602158,211639102,188,0
12308275,12544221,3486479,389708333,388961267,520,0
21335573,57033929,3486479,617424969,612481754,671,0
17862005,12544221,3486479,532121446,532121441,623,0
40142865,99496516,3486479,1026643651,1001899733,855,0
8805271,12544221,3486479,294053984,294008058,257,0
15211390,37824666,3486479,457518472,457496976,544,0
24711747,15748835,3486479,697326314,697290640,725,0
4960846,12650051,3486479,172928434,171482846,159,0
8313961,12544221,3486479,279116431,279116417,255,0
9072945,11665303,3486479,306596310,306166480,317,0
24707070,40129707,3486479,697201365,697175441,722,0
24499190,12544221,3486479,693049548,692802956,709,0
8910093,12544221,3486479,299228678,299228664,292,0
9374264,12544221,3486479,315197856,315197846,420,0
63320512,69555543,3486479,1406137470,1402137326,1011,0
25284855,40129707,3486479,709912370,707020115,741,0
9335313,12544221,3486479,314772163,314770779,369,0
9213054,11665303,3486479,308043824,308043811,322,0
9433227,11665303,3486479,315795436,315771701,411,0
41492785,102119365,3486479,1052470686,1049995965,862,0
25450856,37405972,3486479,713775799,710047174,742,0
19629207,52580262,3486479,574037347,569789246,652,0
8837878,11665303,3486479,294477347,293135396,272,0
9078816,11665303,3486479,306652290,306652278,318,0
3863693,10063061,3486479,123841699,122456543,131,0
8938597,12544221,3486479,299113037,299115787,300,0
9357716,11665303,3486479,314799648,314799646,381,0
19860326,52580262,3486479,580377302,578984183,653,0
15870113,41855237,3486479,481857211,481604674,590,0
5634504,12544221,3486479,197981843,194184324,174,0
38233402,12544221,3486479,985625674,980052731,846,0
22731962,60385392,3486479,651283988,640716792,694,0
11799439,31287586,3486479,377855239,373675869,512,0
17161342,45839552,3486479,514946203,510734773,600,0
28475075,74277510,3486479,779670398,772023311,774,0
45833988,71115759,3486479,1135394636,1134024378,900,0
43916388,39965687,3486479,1098674503,1096504191,884,0
39594176,71115759,3486479,1015340640,1001899733,853,0
26496330,69555543,3486479,736804455,728532029,754,0
33430747,85333537,3486479,885910715,885871063,821,0
50747586,107984945,3486479,1220661331,1205328638,929,0
58970630,39965687,3486479,1345702436,1345134836,988,0
23813142,12544221,3486479,678217671,671556886,699,0
15706225,39797268,3486479,473544351,472639500,576,0
9231542,12544221,3486479,308277008,308276990,324,0
8788506,12544221,3486479,279116429,279116419,253,0
52788598,12544221,3486479,1258028452,1255052926,955,0
9472204,12544221,3486479,315269250,315269248,427,0
4971021,12650051,3486479,173337976,173298139,162,0
24457249,12544221,3486479,692038538,690951031,708,0
8756893,12544221,3486479,279275764,293135375,265,0
9362034,11665303,3486479,315083187,314877691,395,0
15257091,37405972,3486479,458750654,458604644,547,0
9316252,11665303,3486479,309224510,309224495,358,0
36516897,91913464,3486479,947986477,928863608,838,0
9281793,11665303,3486479,308860572,308860568,333,0
13463121,34244679,3486479,416477654,412240747,529,0
9522023,12544221,3486479,316772039,315844170,432,0
9155168,11665303,3486479,307397324,306652339,320,0
53951244,12544221,3486479,1277215955,1276924069,966,0
4965613,12650051,3486479,173058487,172956155,160,0
8824716,12544221,3486479,294321030,293135449,263,0
8910668,12544221,3486479,299234756,299228664,293,0
5340506,12544221,3486479,185055191,185055188,167,0
8765898,12544221,3486479,293287602,293286465,270,0
9275059,11665303,3486479,308787520,308787518,331,0
4970206,12544221,3486479,173299698,173298139,161,0
5532130,13639244,3829786,186387949,186387934,3673,0
23451877,62325162,3829786,669973321,669071000,6179,0
5926684,15244719,3829786,208000871,207953648,3774,0
21321293,56997654,3829786,617173826,617165888,6024,0
27138921,71144165,3829786,751121692,751091160,6487,0
16504347,44142773,3829786,499250672,499184557,5537,0
56572512,121388159,3829786,1315666417,1315666402,7863,0
6003653,15091853,3829786,210187322,209980479,3798,0
16086368,42902215,3829786,487885500,487803893,5504,0
56301608,121388159,3829786,1306364170,1306364168,7831,0
27768042,43539196,3829786,764541414,763552494,6530,0
22770556,60710715,3829786,654368780,654317179,6132,0
21750698,43539196,3829786,632078305,631337744,6055,0
37896769,13514339,3829786,978120414,977629816,6944,0
59018882,33825041,3829786,1346383982,1345830600,8074,0
37187503,93385609,3829786,962285802,960243088,6926,0
56298393,121388159,3829786,1306324972,1306324968,7830,0
23597545,62325162,3829786,673377146,673059880,6188,0
53093928,53168177,3829786,1263276857,1262426548,7684,0
24029253,57312184,3829786,682875685,682838087,6228,0
11652119,31028428,3829786,374434383,374183484,4795,0
4880818,12345119,3829786,165283554,165283216,3449,0
3633074,9571406,3829786,106903614,106903602,2954,0
4425510,11235179,3829786,150030387,149849983,3253,0
5199676,13381663,3829786,,184127667,3564,0
13986554,35348696,3829786,428067458,428067368,5142,0
10000131,2807469,3829786,334247382,334247380,4601,0
20573368,44142773,3829786,600822528,600548217,5948,0
5398563,2807469,3829786,185479938,185479937,3623,0
25799642,43539196,3829786,721382264,721375496,6390,0
48087449,106393489,3829786,1174874819,1174666089,7565,0
15119400,12695804,3829786,455108531,454979997,5295,0
13542827,32468485,3829786,417469675,418023364,5014,0
25146481,66349691,3829786,706921245,706637241,6329,0
10126089,2807469,3829786,337801396,336209220,4612,0
15311998,12695804,3829786,460176817,459559499,5339,0
52987054,13514339,3829786,1261629777,1261555562,7681,0
6258023,2807469,3829786,217364686,216934410,3857,0
5722087,13651479,3829786,202067974,202023440,3734,0
33332749,69088864,3829786,884163872,861516010,6811,0
50432634,117427343,3829786,1215222425,1211251695,7643,0
45600913,59423103,3829786,1130812133,1130780901,7423,0
5933773,15091853,3829786,208199762,208172240,3780,0
27707680,39820268,3829786,763181119,763130058,6527,0
13200725,33809858,3829786,410569236,410552388,4963,0
3739069,9537313,3829786,113255326,113218175,3038,0
3913320,10294216,3829786,126832976,126666132,3135,0
23597357,62325162,3829786,669973321,673059880,6187,0
62901239,121388159,3829786,1401069305,1401047225,8311,0
18586954,39820268,3829786,550515759,550414846,5797,0
4821618,2807469,3829786,161442253,161442240,3423,0
35724709,32468485,3829786,932324501,932168967,6882,0
4762923,11817440,3829786,158417278,156736752,3393,0
35010747,88827828,3829786,918609390,918229209,6854,0
3748537,9792631,3829786,113494381,113218175,3044,0
13489032,34284196,3829786,416978346,416947837,5007,0
4902561,11817440,3829786,167753663,167753658,3455,0
4717309,2807469,3829786,157872339,155646520,3356,0
19882695,39820268,3829786,580617807,580617793,5902,0
24755172,59423103,3829786,698485380,698075327,6301,0
5219503,2807469,3829786,184272076,184272074,3567,0
4756179,11817440,3829786,158417282,156736766,3384,0
9172897,2807469,3829786,307561435,307561419,4521,0
35328712,88827828,3829786,924551265,924211146,6868,0
3661660,9657028,3829786,110398796,110398636,2961,0
9716156,13744871,3829786,322758040,322756675,4572,0
8336154,14644338,3829786,279452760,278658274,4390,0
4793385,11817440,3829786,159006891,158323605,3406,0
4376396,2807469,3829786,147079458,147079452,3242,0
5494546,13651479,3829786,186141225,186141220,3652,0
5745872,14784758,3829786,202842446,202023440,3740,0
28212836,68773881,3829786,773994234,773507468,6552,0
6019820,15478317,3829786,210767181,210311465,3805,0
16543202,44142773,3829786,500022448,499823780,5548,0
12102363,15982295,3829786,384846171,384846170,4833,0
16868504,45265031,3829786,508329199,508154625,5645,0
28445361,74192101,3829786,778915230,778696010,6569,0
44089390,106938635,3829786,1102075735,1100881170,7353,0
27210021,71300857,3829786,752532755,752138055,6493,0
45621641,39820268,3829786,1131193899,1131003609,7427,0
12095869,31826451,3829786,384630571,384630568,4832,0
21819724,43539196,3829786,633737727,633687526,6060,0
5928370,15254806,3829786,208049782,208018630,3775,0
44525853,106393489,3829786,1110528013,1110317331,7361,0
11983293,2807469,3829786,382288865,380953818,4824,0
28281706,43539196,3829786,775581669,775022179,6554,0
16007710,12695804,3829786,487248972,487248957,5499,0
5570283,13651479,3829786,194171422,194171406,3689,0
13209423,33825041,3829786,410767517,410552388,4965,0
13455598,34234025,3829786,416341196,416340156,4998,0
5495607,13651479,3829786,186148286,186141220,3654,0
20147336,45255052,3829786,591429479,591362224,5925,0
4610985,2807469,3829786,156506782,156497824,3314,0
24040244,57312184,3829786,683107004,682976778,6230,0
4794909,11817440,3829786,159026775,158417243,3408,0
3736570,9777581,3829786,113218248,113218175,3035,0
4327589,2807469,3829786,145106748,145077544,3221,0
3848780,10093560,3829786,121518180,121517852,3114,0
3827411,10039472,3829786,119631050,119630949,3102,0
4396080,2807469,3829786,148728967,147756029,3246,0
5314573,13514339,3829786,184877676,184877598,3594,0
4374400,11264199,3829786,146854798,146252246,3239,0
4707053,11780761,3829786,155891964,155891980,3351,0
23936838,39820268,3829786,680782011,680737594,6217,0
4465829,11235179,3829786,152209022,152045264,3264,0
4358182,11235179,3829786,146252257,146252246,3234,0
34949726,59423103,3829786,917535802,917513329,6850,0
30257805,71300857,3829786,816987369,816644534,6702,0
19864601,53055519,3829786,580412487,580225212,5900,0
5495625,13651479,3829786,186148389,186141220,3655,0
44085160,55463222,3829786,1101991662,613527468,7352,0
22852970,60917083,3829786,657281452,657247507,6142,0
7290567,13651479,3829786,250158173,250156332,4178,0
6040546,15091853,3829786,211285801,211146151,3810,0
22145707,59182068,3829786,640844388,640461255,6082,0
2524917,3137602,3829786,73383318,73372181,2385,0
21759133,43539196,3829786,632291569,632242286,6056,0
16769783,44974878,3829786,505859233,505860687,5594,0
56402182,121388159,3829786,1308274843,1308274836,7848,0
44265656,107252443,3829786,1105384218,1051777157,7357,0
21203752,32468485,3829786,613459363,612603608,6019,0
16588147,42524846,3829786,500967042,485668553,5493,0
7645599,2807469,3829786,260988925,260988920,4244,0
5573116,13651479,3829786,194954265,194954255,3690,0
22414308,57312184,3829786,646565586,646375055,6097,0
56292497,121388159,3829786,1306231489,1306231486,7828,0
4980518,12695804,3829786,173687969,168875591,3496,0
4220396,2807469,3829786,140503669,140203173,3199,0
35847809,88827828,3829786,934738567,933830337,6890,0
18889483,39820268,3829786,557480618,557031578,5828,0
3748616,9792631,3829786,113494439,113494380,3045,0
18397460,39820268,3829786,546049045,545313117,5784,0
4985122,12695804,3829786,173901855,168875591,3497,0
14345702,35952989,3829786,436686750,436115008,5186,0
10639921,14644338,3829786,349976870,329702225,4665,0
40481913,59423103,3829786,1033046600,1032657745,7130,0
35153411,88827828,3829786,921310679,919261017,6858,0
15303782,31083640,3829786,404626876,459559499,5338,0
3750555,9794879,3829786,113522512,113494380,3048,0
13582224,34430653,3829786,418967354,329702225,5034,0
9716119,13744871,3829786,322756681,322756675,4571,0
4191485,2807469,3829786,139157047,139153344,3186,0
4628175,11724506,3829786,155891976,156720918,3328,0
5225254,11235179,3829786,184314198,184314195,3570,0
13977769,15982295,3829786,427833327,427833324,5139,0
6057449,10039472,3829786,211735103,168875591,3813,0
12950141,32468485,3829786,404415887,404499867,4929,0
21452871,57312184,3829786,619470736,619436046,6035,0
21476233,31028428,3829786,619915020,619766272,6041,0
22174340,59182068,3829786,641460671,641135339,6084,0
2606659,3137602,3829786,74385999,74385275,2449,0
12771789,33039851,3829786,400522353,400362467,4895,0
58048864,39820268,3829786,1331802365,1331802322,7985,0
12640643,12596782,3829786,397524830,397293270,4884,0
5522522,12352608,3829786,172637575,180040600,3489,0
11243013,30206754,3829786,364269531,364235397,4738,0
5895494,15088885,3829786,205427447,205392562,3757,0
23163028,61589897,3829786,663680790,663516985,6160,0
21476466,31028428,3829786,619916607,619766272,6042,0
6310265,16425358,3829786,218890489,218819555,3874,0
5732626,14741912,3829786,202456532,202023440,3737,0
39363162,33039851,3829786,1009444312,1009444292,7031,0
43789128,106393489,3829786,1096136535,1090585784,7346,0
5931312,11817440,3829786,208132803,208105162,3778,0
7292077,13651479,3829786,250195802,250156332,4179,0
13387904,31028428,3829786,414656841,414627876,4990,0
30155153,59423103,3829786,814800020,814772118,6697,0
48216710,106393489,3829786,1176455853,1176455851,7571,0
4610249,11235179,3829786,156497833,156497824,3313,0
